NAME,median_household_income,median_earnings,state,public use microdata area,state_fips,puma_code,puma_full_id
"Houston City (West)--Westpark Tollway, West of Beltway TX-8 PUMA; Texas",50730.0,32069.0,48,04637,48,04637,4804637
"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA; Texas",35940.0,24532.0,48,04614,48,04614,4804614
"Houston City (North)--South of Aldine & Inside Beltway TX-8 PUMA, Texas",43915.0,29351.0,48,04609,48,04609,4804609
"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA; Texas",71857.0,42913.0,48,04629,48,04629,4804629
"Harris County (Far North)--Tomball City & The Woodlands (Southwest) PUMA, Texas",100526.0,51304.0,48,04630,48,04630,4804630
"Harris County (West)--Houston City (West)--North of US-90 & West of TX-6 PUMA, Texas",75955.0,36694.0,48,04634,48,04634,4804634
"Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA, Texas",45096.0,26325.0,48,04615,48,04615,4804615
"Houston City (North)--West of Aldine & Inside Beltway TX-8 PUMA, Texas",44291.0,26969.0,48,04610,48,04610,4804610
"Houston City (West)--South of I-10 & West of TX-6 PUMA, Texas",75804.0,36851.0,48,04635,48,04635,4804635
"Houston City (Southwest)--East of TX-6 & West of Beltway TX-8 PUMA, Texas",43562.0,25924.0,48,04638,48,04638,4804638
"Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA, Texas",107853.0,72995.0,48,04604,48,04604,4804604
"Panhandle Regional Planning Commission (Outside Potter & Randall Counties) PUMA, Texas",53378.0,31768.0,48,00100,48,00100,4800100
"Bexar County (South)--San Antonio City (Far South) PUMA, Texas",63595.0,31572.0,48,05907,48,05907,4805907
"San Antonio City (West)--Between Loop TX-1604 & Loop I-410 PUMA, Texas",66439.0,32883.0,48,05908,48,05908,4805908
"Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA, Texas",107678.0,50478.0,48,05914,48,05914,4805914
"San Antonio City (Southeast)--Inside Loop I-410 PUMA, Texas",40714.0,26806.0,48,05903,48,05903,4805903
"San Antonio City (Southwest)--Inside Loop I-410 PUMA, Texas",42663.0,24142.0,48,05906,48,05906,4805906
"Clark County (Northwest Central)--Northwest Las Vegas Valley PUMA, Nevada",73884.0,40892.0,32,00401,32,00401,3200401
"Las Vegas City (Southeast) PUMA, Nevada",32552.0,25702.0,32,00405,32,00405,3200405
"Clark County (Central)--Paradise (Northwest) & Winchester PUMA, Nevada",40350.0,28481.0,32,00409,32,00409,3200409
"Las Vegas City (South Central) PUMA, Nevada",45934.0,28370.0,32,00406,32,00406,3200406
"Philadelphia City (Northwest) PUMA, Pennsylvania",61021.0,42767.0,42,03206,42,03206,4203206
"Butler County PUMA, Pennsylvania",72577.0,41239.0,42,01600,42,01600,4201600
"Erie County (Outer) PUMA, Pennsylvania",63470.0,34095.0,42,00102,42,00102,4200102
"Erie City, Lawrence Park Township & Wesleyville Borough PUMA; Pennsylvania",39306.0,25501.0,42,00101,42,00101,4200101
"Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs PUMA; Pennsylvania",46796.0,30130.0,42,00701,42,00701,4200701
"Adams & Franklin (Southeast) Counties PUMA, Pennsylvania",65131.0,33739.0,42,03701,42,03701,4203701
"Franklin County (Outside Washington Township & Waynesboro Borough) PUMA, Pennsylvania",64713.0,36800.0,42,03702,42,03702,4203702
"Beaver County (South) PUMA, Pennsylvania",57514.0,37152.0,42,01502,42,01502,4201502
"Washington County (North)--Washington City PUMA, Pennsylvania",72161.0,40340.0,42,04001,42,04001,4204001
"Chester County (South) PUMA, Pennsylvania",103447.0,42988.0,42,03404,42,03404,4203404
"Venango, Jefferson, Clarion & Forest Counties PUMA; Pennsylvania",50076.0,30353.0,42,01300,42,01300,4201300
"Fayette County PUMA, Pennsylvania",48959.0,32115.0,42,03900,42,03900,4203900
"Montgomery County (South Central) PUMA, Pennsylvania",99799.0,51145.0,42,03106,42,03106,4203106
"Southeast Rhode Island--Newport & Bristol Counties--Newport City PUMA, Rhode Island",84552.0,41724.0,44,00300,44,00300,4400300
"Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA, Rhode Island",71723.0,41174.0,44,00101,44,00101,4400101
"Miami-Dade County (Southwest)--South Miami Heights PUMA, Florida",55587.0,28590.0,12,08622,12,08622,1208622
"Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace PUMA; Florida",63647.0,34389.0,12,08617,12,08617,1208617
"Miami-Dade County--North Miami City (Southwest) & Golden Glades (West) PUMA, Florida",42911.0,26277.0,12,08605,12,08605,1208605
"Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA, Florida",47273.0,25284.0,12,08624,12,08624,1208624
"Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA, Florida",32265.0,24932.0,12,08613,12,08613,1208613
"Collier County (Southwest) PUMA, Florida",63691.0,30402.0,12,02102,12,02102,1202102
"Collier County (East) PUMA, Florida",63915.0,29852.0,12,02103,12,02103,1202103
"Collier County (Northwest) PUMA, Florida",84172.0,44163.0,12,02101,12,02101,1202101
"Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities PUMA, Florida",54408.0,30845.0,12,01113,12,01113,1201113
"Broward County (East Central)--Fort Lauderdale City (Central) PUMA, Florida",61187.0,34416.0,12,01108,12,01108,1201108
"St. Johns County (North) PUMA, Florida",89140.0,42226.0,12,10900,12,10900,1210900
"Kansas City (North Central), Gladstone City & North Kansas City PUMA; Missouri",64485.0,36697.0,29,00902,29,00902,2900902
"Laramie & Albany Counties PUMA, Wyoming",64615.0,32622.0,56,00300,56,00300,5600300
"Douglas County--Omaha City (Northeast) PUMA, Nebraska",44221.0,28098.0,31,00903,31,00903,3100903
"Rutherford County (North)--Smyrna Town & La Vergne City PUMA, Tennessee",73122.0,38366.0,47,02401,47,02401,4702401
"Douglas County--Omaha City (Southeast) PUMA, Nebraska",52716.0,31007.0,31,00904,31,00904,3100904
"Jasper & Newton Counties PUMA, Missouri",50244.0,29674.0,29,02800,29,02800,2902800
"Williamson County--Franklin & Brentwood Cities PUMA, Tennessee",111196.0,51223.0,47,02600,47,02600,4702600
"Sumner County--Hendersonville City PUMA, Tennessee",69878.0,36137.0,47,00500,47,00500,4700500
"Sweetwater, Fremont, Uinta, Sublette & Hot Springs Counties--Wind River Reservation PUMA; Wyoming",64359.0,35257.0,56,00500,56,00500,5600500
"Douglas County--Omaha City (Northwest) PUMA, Nebraska",78445.0,44611.0,31,00901,31,00901,3100901
"Sullivan County (Southeast)--Bristol City PUMA, Tennessee",52154.0,30272.0,47,01100,47,01100,4701100
"Nashville-Davidson (Southeast) PUMA, Tennessee",65091.0,35763.0,47,02504,47,02504,4702504
"Southwest Nebraska PUMA, Nebraska",55525.0,32726.0,31,00400,31,00400,3100400
"Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities) PUMA, Georgia",96541.0,45880.0,13,03102,13,03102,1303102
"Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities PUMA, Georgia",75500.0,40260.0,13,03101,13,03101,1303101
"Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties PUMA; Georgia",43118.0,29713.0,13,00800,13,00800,1300800
"Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA, Georgia",71693.0,37633.0,13,06001,13,06001,1306001
"Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA, Georgia",70575.0,39521.0,13,06002,13,06002,1306002
"Georgia Mountains Regional Commission (Southwest)--Forsyth County PUMA, Georgia",112834.0,53282.0,13,03300,13,03300,1303300
"Georgia Mountains Regional Commission (South Central)--Hall County PUMA, Georgia",63656.0,31029.0,13,03400,13,03400,1303400
"Northwest Georgia Regional Commission (North Central)--Whitfield County PUMA, Georgia",50055.0,30979.0,13,02700,13,02700,1302700
"Southern Georgia Regional Commission (South Central)--Lowndes County--Valdosta City PUMA, Georgia",46113.0,29113.0,13,00600,13,00600,1300600
"Atlanta Regional Commission (South Central)--Clayton County (South) PUMA, Georgia",58577.0,31573.0,13,05001,13,05001,1305001
"Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City PUMA, Georgia",44295.0,27423.0,13,05002,13,05002,1305002
"Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties PUMA, Georgia",60709.0,32536.0,13,04300,13,04300,1304300
"Central Savannah River Area Regional Commission (East Central)--Richmond County PUMA, Georgia",43882.0,26217.0,13,04000,13,04000,1304000
"Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City) PUMA, Georgia",76886.0,40890.0,13,00402,13,00402,1300402
"Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City PUMA, Georgia",47096.0,27085.0,13,00401,13,00401,1300401
"Middle Georgia Regional Commission (Central)--Bibb County--Macon City PUMA, Georgia",41279.0,28604.0,13,01400,13,01400,1301400
"Three Rivers Regional Commission (Northwest)--Carroll County PUMA, Georgia",59197.0,31368.0,13,02300,13,02300,1302300
"Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City PUMA, Georgia",84070.0,54571.0,13,01001,13,01001,1301001
"Atlanta Regional Commission (Central)--Fulton County (Northeast)--Johns Creek City PUMA, Georgia",128680.0,63799.0,13,01002,13,01002,1301002
"Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North) PUMA, Georgia",90929.0,63397.0,13,01006,13,01006,1301006
"Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell City PUMA, Georgia",111137.0,53355.0,13,01005,13,01005,1301005
"Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central) PUMA, Georgia",31281.0,23570.0,13,04600,13,04600,1304600
"Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South) PUMA, Georgia",46838.0,30810.0,13,01003,13,01003,1301003
"Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities PUMA, Georgia",58996.0,35508.0,13,01004,13,01004,1301004
"San Joaquin County (North)--Lodi, Ripon & Escalon Cities PUMA; California",67208.0,34794.0,06,07704,06,07704,0607704
"Sacramento County (Northwest)--Sacramento City (Northwest/Natomas) PUMA, California",81653.0,45340.0,06,06705,06,06705,0606705
"Ventura County (South Central)--Camarillo & Moorpark Cities PUMA, California",102607.0,41370.0,06,11106,06,11106,0611106
"Ventura County (Southwest)--Oxnard & Port Hueneme Cities PUMA, California",73392.0,29819.0,06,11103,06,11103,0611103
"Ventura County (Southwest)--San Buenaventura (Ventura) City PUMA, California",82370.0,41608.0,06,11104,06,11104,0611104
"Ventura County (North)--Santa Paula, Fillmore & Ojai Cities PUMA; California",76668.0,32798.0,06,11105,06,11105,0611105
"Ventura County (Southeast)--Thousand Oaks City PUMA, California",112919.0,53815.0,06,11102,06,11102,0611102
"Ventura County (Southeast)--Simi Valley City PUMA, California",98540.0,47564.0,06,11101,06,11101,0611101
"Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch) PUMA, California",92051.0,40880.0,06,03705,06,03705,0603705
"Butte County (Southeast)--Oroville City & Paradise Town PUMA, California",48884.0,27280.0,06,00702,06,00702,0600702
"Butte County (Northwest)--Chico City PUMA, California",62014.0,29204.0,06,00701,06,00701,0600701
"San Joaquin County (Central)--Stockton City (North) PUMA, California",66581.0,34102.0,06,07701,06,07701,0607701
"San Joaquin County (Central)--Stockton City (South) PUMA, California",48592.0,30113.0,06,07702,06,07702,0607702
"Virginia's Region 2000 (South)--Campbell County & Lynchburg City PUMA, Virginia",50752.0,26284.0,51,51096,51,51096,5151096
"Prince William County (North & West)--Linton Hall & Gainesville PUMA, Virginia",141931.0,63062.0,51,51244,51,51244,5151244
"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge PUMA; Virginia",100377.0,43847.0,51,51246,51,51246,5151246
"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties PUMA; Virginia",89055.0,44297.0,51,51215,51,51215,5151215
"Los Angeles County (Central)--Monterey Park & Rosemead Cities PUMA, California",61163.0,30267.0,06,03737,06,03737,0603737
"Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities PUMA, California",79342.0,37241.0,06,03754,06,03754,0603754
"Los Angeles County (Southeast)--Norwalk City PUMA, California",79231.0,35377.0,06,03755,06,03755,0603755
"Los Angeles County (South)--South Gate & Lynwood Cities PUMA, California",55795.0,27239.0,06,03752,06,03752,0603752
"Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUMA; California",49083.0,24546.0,06,03742,06,03742,0603742
"Los Angeles County (Central)--LA City (Southeast/East Vernon) PUMA, California",43478.0,22028.0,06,03745,06,03745,0603745
"Los Angeles County (Central)--LA City (East Central/Hollywood) PUMA, California",55335.0,32677.0,06,03732,06,03732,0603732
"Los Angeles County (Southeast)--Whittier City & Hacienda Heights PUMA, California",82203.0,39025.0,06,03739,06,03739,0603739
"Los Angeles County (South)--Downey City PUMA, California",75875.0,36251.0,06,03753,06,03753,0603753
"Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake) PUMA; California",52938.0,30456.0,06,03734,06,03734,0603734
"Los Angeles County (Central)--LA City (Central/Koreatown) PUMA, California",43156.0,26695.0,06,03733,06,03733,0603733
"Los Angeles County (Central)--Pico Rivera & Montebello Cities PUMA, California",66191.0,31607.0,06,03740,06,03740,0603740
"Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights) PUMA, California",44835.0,28968.0,06,03744,06,03744,0603744
"Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities PUMA; California",47805.0,25219.0,06,03741,06,03741,0603741
"Los Angeles County (Central)--East Los Angeles PUMA, California",50764.0,27319.0,06,03743,06,03743,0603743
"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities PUMA; California",93922.0,50254.0,06,00105,06,00105,0600105
"Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities PUMA, California",73152.0,47498.0,06,00102,06,00102,0600102
"Sacramento County (Central)--Rancho Cordova City PUMA, California",74072.0,38239.0,06,06702,06,06702,0606702
"Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA; California",48367.0,29530.0,06,06708,06,06708,0606708
"Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park PUMA; California",48334.0,30286.0,06,06704,06,06704,0606704
"Sacramento County (Central)--Elk Grove City PUMA, California",100617.0,46334.0,06,06710,06,06710,0606710
"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna) PUMA; California",65033.0,33022.0,06,06709,06,06709,0606709
"Sacramento County (West)--Sacramento City (Central/Downtown & Midtown) PUMA, California",69833.0,45845.0,06,06707,06,06707,0606707
"Sacramento County (North Central)--Citrus Heights City PUMA, California",66543.0,35944.0,06,06701,06,06701,0606701
"Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West) PUMA; California",76401.0,41393.0,06,06703,06,06703,0606703
"Orange County (Northwest)--Huntington Beach City PUMA, California",98134.0,49324.0,06,05914,06,05914,0605914
"Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities PUMA; California",107372.0,51150.0,06,05901,06,05901,0605901
"Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Hills Cities PUMA; California",111890.0,64736.0,06,05903,06,05903,0605903
"Orange County (Central)--Costa Mesa & Fountain Valley Cities PUMA, California",92050.0,43907.0,06,05918,06,05918,0605918
"Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities PUMA; California",90547.0,42420.0,06,05908,06,05908,0605908
"Orange County (Southeast)--Rancho Santa Margarita City (East) & Ladera Ranch PUMA, California",151225.0,68186.0,06,05915,06,05915,0605915
"Orange County (Central)--Irvine City (Central) PUMA, California",101090.0,51906.0,06,05904,06,05904,0605904
"Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities PUMA; California",71627.0,34301.0,06,05912,06,05912,0605912
"Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado PUMA; California",113653.0,52389.0,06,05905,06,05905,0605905
"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities PUMA; Texas",69798.0,35624.0,48,05916,48,05916,4805916
"Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820 PUMA, Texas",64431.0,36448.0,48,02507,48,02507,4802507
"Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA, Texas",45247.0,26598.0,48,02503,48,02503,4802503
"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610 PUMA; Texas",57087.0,44017.0,48,04603,48,04603,4804603
"Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8 PUMA, Texas",33307.0,23731.0,48,04608,48,04608,4804608
"Houston City (North Central)--North of I-10 & Inside Loop I-610 PUMA, Texas",68566.0,47688.0,48,04601,48,04601,4804601
"Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA, Texas",43719.0,26785.0,48,04607,48,04607,4804607
"Houston (Southeast) & South Houston Cities--Inside Beltway TX-8 PUMA, Texas",55422.0,29080.0,48,04619,48,04619,4804619
